order_line_id,order_id,product_id,quantity,unit_price,discount_amount
OL01551,ORD0493,PROD0094,3,436.11,8.73
OL01552,ORD0493,PROD0045,1,55.38,5.48
OL01553,ORD0494,PROD0092,3,390.55,7.06
OL01554,ORD0495,PROD0055,2,77.81,8.54
OL01555,ORD0495,PROD0053,1,411.23,3.58
OL01556,ORD0495,PROD0022,3,27.33,0.22
OL01557,ORD0496,PROD0010,2,61.02,9.98
OL01558,ORD0496,PROD0086,2,94.31,7.61
OL01559,ORD0496,PROD0017,3,490.18,1.62
OL01560,ORD0496,PROD0011,3,316.01,5.51
OL01561,ORD0497,PROD0026,2,25.49,6.76
OL01562,ORD0498,PROD0028,1,287.4,5.38
OL01563,ORD0498,PROD0032,1,63.21,9.29
OL01564,ORD0498,PROD0094,1,436.11,3.51
OL01565,ORD0498,PROD0011,3,316.01,0.13
OL01566,ORD0499,PROD0085,2,34.23,4.39
OL01567,ORD0499,PROD0099,1,172.2,4.88
OL01568,ORD0499,PROD0072,2,371.78,6.6
OL01569,ORD0499,PROD0078,3,457.9,8.73
OL01570,ORD0499,PROD0085,1,34.23,2.52
OL01571,ORD0500,PROD0027,3,298.77,4.59
OL01572,ORD0500,PROD0065,3,389.11,9.23
OL01573,ORD0500,PROD0070,3,318.94,8.05
OL01574,ORD0500,PROD0004,2,475.82,6.77
OL01575,ORD0500,PROD0027,3,298.77,8.3
OL01576,ORD0501,PROD0066,2,313.29,4.9
OL01577,ORD0501,PROD0001,1,171.4,9.06
OL01578,ORD0501,PROD0088,2,52.25,7.55
OL01579,ORD0502,PROD0006,1,119.01,4.23
OL01580,ORD0503,PROD0088,3,52.25,6.37
OL01581,ORD0504,PROD0046,3,85.99,2.96
OL01582,ORD0504,PROD0070,3,318.94,3.46
OL01583,ORD0505,PROD0083,2,203.77,6.05
OL01584,ORD0505,PROD0036,3,286.76,6.73
OL01585,ORD0505,PROD0039,1,322.11,4.06
OL01586,ORD0505,PROD0007,1,465.14,9.7
OL01587,ORD0506,PROD0070,1,318.94,8.62
OL01588,ORD0506,PROD0029,2,93.05,2.38
OL01589,ORD0506,PROD0051,1,239.56,3.63
OL01590,ORD0507,PROD0042,2,222.29,8.65
OL01591,ORD0507,PROD0078,2,457.9,2.83
OL01592,ORD0507,PROD0087,2,141.97,1.8
OL01593,ORD0507,PROD0090,2,40.65,4.97
OL01594,ORD0507,PROD0096,2,374.57,0.53
OL01595,ORD0508,PROD0080,1,142.45,3.15
OL01596,ORD0508,PROD0063,1,279.62,5.66
OL01597,ORD0508,PROD0088,1,52.25,4.13
OL01598,ORD0509,PROD0047,3,393.73,0.84
OL01599,ORD0509,PROD0052,1,493.59,3.55
OL01600,ORD0509,PROD0037,2,481.7,5.44
OL01601,ORD0509,PROD0078,1,457.9,8.64
OL01602,ORD0509,PROD0030,2,86.64,1.12
OL01603,ORD0510,PROD0056,2,255.57,7.24
OL01604,ORD0511,PROD0025,1,63.25,9.06
OL01605,ORD0512,PROD0092,1,390.55,6.68
OL01606,ORD0512,PROD0061,2,276.41,6.63
OL01607,ORD0512,PROD0063,3,279.62,4.26
OL01608,ORD0513,PROD0052,2,493.59,7.58
OL01609,ORD0514,PROD0008,2,28.33,4.16
OL01610,ORD0514,PROD0077,3,443.75,2.34
OL01611,ORD0514,PROD0047,1,393.73,8.26
OL01612,ORD0514,PROD0043,2,178.58,3.08
OL01613,ORD0514,PROD0068,3,471.85,3.11
OL01614,ORD0515,PROD0086,3,94.31,6.48
OL01615,ORD0516,PROD0047,3,393.73,4.83
OL01616,ORD0516,PROD0013,2,431.52,3.67
OL01617,ORD0516,PROD0067,3,248.2,3.41
OL01618,ORD0516,PROD0079,1,311.08,7.37
OL01619,ORD0517,PROD0036,3,286.76,6.09
OL01620,ORD0517,PROD0071,1,301.77,5.21
OL01621,ORD0517,PROD0043,2,178.58,9.47
OL01622,ORD0517,PROD0045,2,55.38,7.65
OL01623,ORD0518,PROD0015,2,452.82,7.7
OL01624,ORD0518,PROD0031,1,213.8,7.58
OL01625,ORD0518,PROD0053,1,411.23,0.83
OL01626,ORD0518,PROD0082,1,319.48,7.35
OL01627,ORD0518,PROD0099,1,172.2,0.94
OL01628,ORD0519,PROD0093,3,424.22,9.23
OL01629,ORD0519,PROD0066,2,313.29,4.12
OL01630,ORD0520,PROD0004,2,475.82,4.62
OL01631,ORD0521,PROD0058,2,341.73,2.55
OL01632,ORD0521,PROD0071,1,301.77,4.95
OL01633,ORD0521,PROD0010,2,61.02,4.37
OL01634,ORD0522,PROD0057,2,295.59,4.89
OL01635,ORD0522,PROD0041,3,113.6,5.34
OL01636,ORD0522,PROD0065,2,389.11,2.49
OL01637,ORD0522,PROD0066,2,313.29,0.33
OL01638,ORD0522,PROD0083,1,203.77,6.44
OL01639,ORD0523,PROD0071,3,301.77,4.7
OL01640,ORD0523,PROD0077,3,443.75,1.11
OL01641,ORD0523,PROD0042,2,222.29,4.64
OL01642,ORD0524,PROD0008,1,28.33,8.2
OL01643,ORD0525,PROD0025,3,63.25,1.26
OL01644,ORD0526,PROD0089,3,336.96,8.5
OL01645,ORD0526,PROD0058,2,341.73,6.68
OL01646,ORD0526,PROD0035,2,262.13,0.18
OL01647,ORD0527,PROD0039,3,322.11,4.57
OL01648,ORD0527,PROD0037,3,481.7,3.92
OL01649,ORD0527,PROD0027,2,298.77,3.71
OL01650,ORD0527,PROD0082,2,319.48,0.28
OL01651,ORD0527,PROD0068,2,471.85,1.57
OL01652,ORD0528,PROD0092,2,390.55,1.95
OL01653,ORD0529,PROD0020,3,457.06,1.2
OL01654,ORD0529,PROD0020,1,457.06,0.17
OL01655,ORD0529,PROD0005,1,114.48,7.62
OL01656,ORD0530,PROD0098,2,369.3,7.0
OL01657,ORD0530,PROD0043,1,178.58,2.84
OL01658,ORD0530,PROD0067,2,248.2,2.29
OL01659,ORD0530,PROD0010,1,61.02,3.46
OL01660,ORD0530,PROD0024,3,96.07,3.66
OL01661,ORD0531,PROD0015,3,452.82,1.52
OL01662,ORD0532,PROD0091,2,152.69,0.65
OL01663,ORD0532,PROD0042,1,222.29,8.15
OL01664,ORD0532,PROD0054,1,153.66,7.05
OL01665,ORD0532,PROD0077,2,443.75,4.53
OL01666,ORD0533,PROD0095,2,89.2,8.92
OL01667,ORD0533,PROD0011,1,316.01,0.34
OL01668,ORD0533,PROD0077,2,443.75,9.72
OL01669,ORD0533,PROD0052,3,493.59,6.92
OL01670,ORD0533,PROD0067,3,248.2,6.38
OL01671,ORD0534,PROD0043,3,178.58,4.37
OL01672,ORD0535,PROD0049,3,313.11,4.74
OL01673,ORD0535,PROD0011,2,316.01,5.52
OL01674,ORD0535,PROD0083,1,203.77,0.89
OL01675,ORD0535,PROD0025,3,63.25,0.21
OL01676,ORD0535,PROD0081,3,149.56,2.13
OL01677,ORD0536,PROD0048,2,436.59,0.26
OL01678,ORD0536,PROD0039,3,322.11,1.1
OL01679,ORD0536,PROD0051,1,239.56,5.02
OL01680,ORD0537,PROD0075,3,163.81,8.41
OL01681,ORD0537,PROD0009,1,158.39,0.15
OL01682,ORD0537,PROD0022,2,27.33,7.01
OL01683,ORD0537,PROD0070,1,318.94,2.74
OL01684,ORD0538,PROD0052,3,493.59,4.7
OL01685,ORD0538,PROD0031,1,213.8,9.86
OL01686,ORD0539,PROD0041,3,113.6,1.38
OL01687,ORD0539,PROD0033,1,301.73,0.25
OL01688,ORD0539,PROD0070,3,318.94,8.95
OL01689,ORD0540,PROD0010,2,61.02,6.27
OL01690,ORD0541,PROD0034,1,293.84,8.58
OL01691,ORD0541,PROD0100,2,106.38,1.32
OL01692,ORD0541,PROD0014,2,259.72,7.69
OL01693,ORD0542,PROD0056,3,255.57,7.05
OL01694,ORD0542,PROD0014,3,259.72,3.91
OL01695,ORD0542,PROD0088,1,52.25,4.55
OL01696,ORD0542,PROD0089,3,336.96,9.3
OL01697,ORD0543,PROD0060,1,297.18,6.4
OL01698,ORD0543,PROD0026,3,25.49,4.89
OL01699,ORD0544,PROD0065,3,389.11,2.01
OL01700,ORD0544,PROD0074,1,355.62,5.46
OL01701,ORD0544,PROD0062,1,306.07,5.0
OL01702,ORD0545,PROD0037,2,481.7,4.42
OL01703,ORD0545,PROD0051,3,239.56,1.11
OL01704,ORD0545,PROD0037,2,481.7,3.95
OL01705,ORD0546,PROD0092,3,390.55,7.56
OL01706,ORD0546,PROD0068,1,471.85,5.33
OL01707,ORD0546,PROD0004,1,475.82,3.08
OL01708,ORD0546,PROD0010,3,61.02,0.92
OL01709,ORD0546,PROD0096,1,374.57,1.77
OL01710,ORD0547,PROD0078,3,457.9,2.09
OL01711,ORD0547,PROD0078,1,457.9,9.88
OL01712,ORD0547,PROD0056,2,255.57,1.72
OL01713,ORD0547,PROD0073,1,224.99,0.45
OL01714,ORD0547,PROD0046,1,85.99,8.03
OL01715,ORD0548,PROD0072,2,371.78,1.62
OL01716,ORD0548,PROD0005,1,114.48,3.65
OL01717,ORD0548,PROD0043,3,178.58,3.23
OL01718,ORD0548,PROD0095,1,89.2,4.28
OL01719,ORD0548,PROD0084,1,414.25,1.83
OL01720,ORD0549,PROD0086,1,94.31,2.21
OL01721,ORD0549,PROD0046,1,85.99,4.56
OL01722,ORD0549,PROD0046,2,85.99,7.13
OL01723,ORD0550,PROD0082,1,319.48,1.4
OL01724,ORD0551,PROD0056,1,255.57,6.79
OL01725,ORD0552,PROD0002,3,460.76,4.31
OL01726,ORD0553,PROD0005,3,114.48,3.54
OL01727,ORD0553,PROD0072,2,371.78,9.16
OL01728,ORD0553,PROD0028,2,287.4,4.09
OL01729,ORD0553,PROD0011,3,316.01,5.88
OL01730,ORD0554,PROD0081,1,149.56,7.49
OL01731,ORD0554,PROD0096,1,374.57,1.87
OL01732,ORD0555,PROD0033,2,301.73,2.72
OL01733,ORD0555,PROD0011,1,316.01,8.96
OL01734,ORD0555,PROD0015,2,452.82,7.04
OL01735,ORD0555,PROD0053,1,411.23,1.69
OL01736,ORD0555,PROD0045,1,55.38,6.94
OL01737,ORD0556,PROD0085,3,34.23,3.43
OL01738,ORD0556,PROD0080,1,142.45,6.6
OL01739,ORD0557,PROD0085,1,34.23,7.01
OL01740,ORD0557,PROD0029,2,93.05,1.43
OL01741,ORD0558,PROD0038,3,457.03,3.95
OL01742,ORD0558,PROD0041,3,113.6,9.46
OL01743,ORD0558,PROD0062,3,306.07,5.75
OL01744,ORD0558,PROD0008,1,28.33,8.56
OL01745,ORD0559,PROD0037,1,481.7,2.8
OL01746,ORD0559,PROD0034,1,293.84,0.37
OL01747,ORD0559,PROD0097,2,126.73,0.26
OL01748,ORD0559,PROD0021,2,20.67,5.73
OL01749,ORD0560,PROD0095,3,89.2,6.84
OL01750,ORD0560,PROD0002,2,460.76,4.14
OL01751,ORD0560,PROD0099,2,172.2,8.26
OL01752,ORD0560,PROD0038,3,457.03,9.7
OL01753,ORD0560,PROD0067,2,248.2,3.05
OL01754,ORD0561,PROD0018,1,162.37,6.0
OL01755,ORD0561,PROD0016,1,141.83,8.53
OL01756,ORD0561,PROD0010,2,61.02,8.76
OL01757,ORD0562,PROD0033,3,301.73,7.25
OL01758,ORD0562,PROD0070,1,318.94,8.83
OL01759,ORD0563,PROD0022,3,27.33,0.69
OL01760,ORD0563,PROD0023,3,464.44,3.33
OL01761,ORD0563,PROD0062,3,306.07,2.82
OL01762,ORD0563,PROD0099,3,172.2,8.81
OL01763,ORD0563,PROD0076,3,269.77,2.57
OL01764,ORD0564,PROD0012,3,370.24,7.72
OL01765,ORD0564,PROD0057,2,295.59,4.64
OL01766,ORD0564,PROD0023,3,464.44,6.69
OL01767,ORD0565,PROD0005,2,114.48,2.08
OL01768,ORD0565,PROD0073,2,224.99,9.23
OL01769,ORD0565,PROD0083,1,203.77,1.89
OL01770,ORD0566,PROD0071,3,301.77,6.99
OL01771,ORD0566,PROD0070,2,318.94,3.69
OL01772,ORD0566,PROD0039,3,322.11,0.75
OL01773,ORD0566,PROD0017,3,490.18,1.1
OL01774,ORD0566,PROD0065,3,389.11,8.67
OL01775,ORD0567,PROD0090,2,40.65,6.06
OL01776,ORD0567,PROD0054,3,153.66,4.79
OL01777,ORD0567,PROD0054,2,153.66,4.26
OL01778,ORD0567,PROD0040,2,343.07,5.86
OL01779,ORD0568,PROD0070,1,318.94,4.27
OL01780,ORD0568,PROD0041,2,113.6,8.52
OL01781,ORD0568,PROD0002,2,460.76,7.88
OL01782,ORD0569,PROD0087,3,141.97,8.57
OL01783,ORD0569,PROD0014,2,259.72,4.57
OL01784,ORD0569,PROD0065,2,389.11,1.78
OL01785,ORD0570,PROD0098,2,369.3,0.33
OL01786,ORD0570,PROD0021,1,20.67,3.78
OL01787,ORD0570,PROD0057,2,295.59,2.97
OL01788,ORD0571,PROD0020,3,457.06,9.81
OL01789,ORD0571,PROD0036,2,286.76,0.38
OL01790,ORD0571,PROD0059,1,86.04,6.87
OL01791,ORD0572,PROD0047,1,393.73,7.13
OL01792,ORD0572,PROD0084,1,414.25,4.0
OL01793,ORD0572,PROD0085,3,34.23,5.11
OL01794,ORD0572,PROD0007,2,465.14,3.17
OL01795,ORD0573,PROD0021,2,20.67,9.08
OL01796,ORD0573,PROD0063,2,279.62,2.64
OL01797,ORD0573,PROD0044,3,92.08,7.39
OL01798,ORD0573,PROD0040,2,343.07,7.64
OL01799,ORD0574,PROD0036,3,286.76,9.35
OL01800,ORD0574,PROD0069,1,288.04,7.33
OL01801,ORD0575,PROD0057,1,295.59,9.98
OL01802,ORD0575,PROD0036,2,286.76,9.18
OL01803,ORD0575,PROD0050,1,342.25,5.82
OL01804,ORD0575,PROD0084,1,414.25,5.26
OL01805,ORD0576,PROD0038,3,457.03,6.02
OL01806,ORD0576,PROD0098,3,369.3,7.73
OL01807,ORD0577,PROD0048,1,436.59,8.74
OL01808,ORD0578,PROD0066,2,313.29,1.07
OL01809,ORD0578,PROD0021,1,20.67,9.85
OL01810,ORD0579,PROD0082,3,319.48,5.2
OL01811,ORD0579,PROD0069,3,288.04,7.87
OL01812,ORD0579,PROD0004,2,475.82,3.64
OL01813,ORD0579,PROD0057,2,295.59,1.72
OL01814,ORD0580,PROD0032,1,63.21,8.31
OL01815,ORD0580,PROD0021,1,20.67,5.68
OL01816,ORD0581,PROD0052,2,493.59,2.72
OL01817,ORD0582,PROD0056,3,255.57,9.36
OL01818,ORD0583,PROD0020,1,457.06,7.55
OL01819,ORD0583,PROD0052,2,493.59,7.73
OL01820,ORD0583,PROD0023,1,464.44,1.22
OL01821,ORD0583,PROD0055,2,77.81,8.66
OL01822,ORD0584,PROD0069,1,288.04,5.58
OL01823,ORD0584,PROD0098,3,369.3,6.87
OL01824,ORD0584,PROD0002,1,460.76,4.94
OL01825,ORD0584,PROD0079,3,311.08,2.19
OL01826,ORD0584,PROD0081,3,149.56,1.43
OL01827,ORD0585,PROD0086,1,94.31,3.24
OL01828,ORD0585,PROD0081,3,149.56,3.84
OL01829,ORD0585,PROD0040,3,343.07,1.85
OL01830,ORD0585,PROD0094,1,436.11,0.02
OL01831,ORD0586,PROD0076,1,269.77,6.87
OL01832,ORD0586,PROD0039,3,322.11,4.61
OL01833,ORD0586,PROD0067,3,248.2,3.67
OL01834,ORD0587,PROD0044,1,92.08,1.74
OL01835,ORD0587,PROD0098,2,369.3,3.43
OL01836,ORD0587,PROD0021,2,20.67,7.85
OL01837,ORD0588,PROD0069,1,288.04,8.75
OL01838,ORD0589,PROD0091,3,152.69,4.32
OL01839,ORD0589,PROD0096,1,374.57,0.69
OL01840,ORD0590,PROD0059,2,86.04,2.04
OL01841,ORD0590,PROD0081,3,149.56,9.85
OL01842,ORD0590,PROD0008,1,28.33,3.16
OL01843,ORD0591,PROD0024,2,96.07,3.8
OL01844,ORD0591,PROD0056,1,255.57,2.48
OL01845,ORD0591,PROD0085,3,34.23,2.22
OL01846,ORD0591,PROD0021,3,20.67,8.15
OL01847,ORD0592,PROD0059,2,86.04,3.78
OL01848,ORD0592,PROD0026,1,25.49,0.5
OL01849,ORD0592,PROD0041,2,113.6,9.57
OL01850,ORD0593,PROD0092,1,390.55,0.8
OL01851,ORD0594,PROD0015,3,452.82,0.99
OL01852,ORD0594,PROD0018,1,162.37,9.68
OL01853,ORD0594,PROD0019,3,344.43,3.53
OL01854,ORD0594,PROD0065,1,389.11,1.96
OL01855,ORD0594,PROD0008,2,28.33,3.4
OL01856,ORD0595,PROD0079,3,311.08,5.31
OL01857,ORD0595,PROD0040,2,343.07,8.0
OL01858,ORD0595,PROD0053,2,411.23,7.08
OL01859,ORD0596,PROD0034,2,293.84,9.01
OL01860,ORD0596,PROD0055,3,77.81,9.54
OL01861,ORD0596,PROD0096,2,374.57,1.17
OL01862,ORD0596,PROD0038,3,457.03,9.71
OL01863,ORD0597,PROD0072,1,371.78,1.76
OL01864,ORD0598,PROD0050,3,342.25,8.94
OL01865,ORD0598,PROD0063,1,279.62,9.34
OL01866,ORD0598,PROD0020,1,457.06,4.23
OL01867,ORD0599,PROD0100,2,106.38,9.03
OL01868,ORD0599,PROD0100,2,106.38,5.95
OL01869,ORD0599,PROD0043,2,178.58,9.39
OL01870,ORD0599,PROD0010,2,61.02,4.88
OL01871,ORD0599,PROD0038,3,457.03,9.84
OL01872,ORD0600,PROD0100,2,106.38,3.11
OL01873,ORD0600,PROD0017,1,490.18,2.79
OL01874,ORD0600,PROD0028,1,287.4,1.43
OL01875,ORD0601,PROD0099,3,172.2,1.11
OL01876,ORD0602,PROD0099,2,172.2,8.54
OL01877,ORD0602,PROD0067,2,248.2,6.91
OL01878,ORD0602,PROD0079,3,311.08,8.36
OL01879,ORD0602,PROD0091,1,152.69,0.64
OL01880,ORD0603,PROD0082,3,319.48,6.45
OL01881,ORD0604,PROD0037,3,481.7,6.91
OL01882,ORD0604,PROD0091,2,152.69,3.04
OL01883,ORD0604,PROD0061,2,276.41,2.14
OL01884,ORD0604,PROD0080,1,142.45,4.12
OL01885,ORD0605,PROD0065,1,389.11,4.24
OL01886,ORD0605,PROD0055,2,77.81,3.53
OL01887,ORD0605,PROD0066,3,313.29,9.71
OL01888,ORD0605,PROD0095,2,89.2,1.3
OL01889,ORD0605,PROD0066,1,313.29,8.43
OL01890,ORD0606,PROD0043,1,178.58,4.12
OL01891,ORD0607,PROD0013,1,431.52,2.6
OL01892,ORD0608,PROD0022,2,27.33,3.79
OL01893,ORD0608,PROD0005,1,114.48,1.94
OL01894,ORD0609,PROD0084,3,414.25,6.56
OL01895,ORD0609,PROD0082,3,319.48,4.98
OL01896,ORD0609,PROD0010,1,61.02,9.64
OL01897,ORD0610,PROD0083,3,203.77,9.05
OL01898,ORD0610,PROD0089,1,336.96,9.87
OL01899,ORD0610,PROD0092,3,390.55,0.44
OL01900,ORD0610,PROD0016,3,141.83,1.45
OL01901,ORD0611,PROD0030,1,86.64,2.44
OL01902,ORD0611,PROD0035,3,262.13,2.26
OL01903,ORD0612,PROD0066,2,313.29,5.54
OL01904,ORD0612,PROD0059,1,86.04,1.04
OL01905,ORD0612,PROD0012,1,370.24,0.76
OL01906,ORD0613,PROD0066,3,313.29,6.05
OL01907,ORD0613,PROD0011,1,316.01,7.93
OL01908,ORD0614,PROD0049,2,313.11,9.47
OL01909,ORD0614,PROD0022,3,27.33,9.35
OL01910,ORD0614,PROD0027,2,298.77,1.59
OL01911,ORD0614,PROD0008,2,28.33,2.89
OL01912,ORD0614,PROD0091,3,152.69,5.57
OL01913,ORD0615,PROD0033,1,301.73,8.97
OL01914,ORD0615,PROD0010,1,61.02,2.55
OL01915,ORD0615,PROD0011,3,316.01,1.56
OL01916,ORD0615,PROD0075,3,163.81,1.48
OL01917,ORD0615,PROD0076,1,269.77,7.86
OL01918,ORD0616,PROD0063,2,279.62,7.84
OL01919,ORD0616,PROD0073,2,224.99,3.05
OL01920,ORD0617,PROD0097,2,126.73,2.05
OL01921,ORD0617,PROD0010,2,61.02,0.28
OL01922,ORD0617,PROD0012,2,370.24,5.39
OL01923,ORD0618,PROD0017,2,490.18,9.16
OL01924,ORD0619,PROD0100,3,106.38,9.4
OL01925,ORD0619,PROD0039,3,322.11,6.89
OL01926,ORD0619,PROD0082,2,319.48,6.98
OL01927,ORD0620,PROD0043,1,178.58,6.07
OL01928,ORD0620,PROD0041,3,113.6,2.56
OL01929,ORD0620,PROD0024,3,96.07,2.85
OL01930,ORD0620,PROD0033,3,301.73,8.15
OL01931,ORD0621,PROD0052,1,493.59,6.66
OL01932,ORD0621,PROD0055,2,77.81,3.88
OL01933,ORD0621,PROD0079,2,311.08,2.63
OL01934,ORD0622,PROD0029,1,93.05,5.89
OL01935,ORD0622,PROD0058,2,341.73,0.84
OL01936,ORD0622,PROD0002,2,460.76,2.24
OL01937,ORD0622,PROD0021,3,20.67,7.81
OL01938,ORD0622,PROD0093,1,424.22,5.68
OL01939,ORD0623,PROD0040,2,343.07,1.55
OL01940,ORD0623,PROD0045,1,55.38,8.53
OL01941,ORD0623,PROD0097,1,126.73,8.21
OL01942,ORD0623,PROD0093,2,424.22,0.25
OL01943,ORD0624,PROD0050,2,342.25,9.52
OL01944,ORD0625,PROD0093,1,424.22,7.32
OL01945,ORD0625,PROD0048,3,436.59,4.73
OL01946,ORD0625,PROD0091,3,152.69,0.18
OL01947,ORD0626,PROD0054,3,153.66,7.89
OL01948,ORD0626,PROD0070,1,318.94,2.7
OL01949,ORD0626,PROD0026,2,25.49,0.36
OL01950,ORD0626,PROD0091,2,152.69,5.14
OL01951,ORD0626,PROD0084,1,414.25,7.67
OL01952,ORD0627,PROD0078,3,457.9,1.89
OL01953,ORD0627,PROD0029,3,93.05,2.14
OL01954,ORD0627,PROD0043,1,178.58,4.82
OL01955,ORD0628,PROD0028,1,287.4,7.89
OL01956,ORD0629,PROD0070,2,318.94,2.53
OL01957,ORD0629,PROD0060,3,297.18,1.0
OL01958,ORD0629,PROD0037,3,481.7,1.68
OL01959,ORD0629,PROD0010,3,61.02,7.77
OL01960,ORD0629,PROD0045,1,55.38,7.28
OL01961,ORD0630,PROD0090,1,40.65,3.62
OL01962,ORD0630,PROD0020,1,457.06,5.82
OL01963,ORD0630,PROD0100,1,106.38,2.92
OL01964,ORD0630,PROD0065,3,389.11,7.59
OL01965,ORD0630,PROD0046,3,85.99,2.78
OL01966,ORD0631,PROD0073,2,224.99,3.17
OL01967,ORD0632,PROD0038,2,457.03,4.88
OL01968,ORD0632,PROD0034,2,293.84,5.7
OL01969,ORD0632,PROD0072,1,371.78,6.73
OL01970,ORD0632,PROD0020,1,457.06,9.7
OL01971,ORD0632,PROD0087,2,141.97,2.54
OL01972,ORD0633,PROD0057,1,295.59,7.23
OL01973,ORD0633,PROD0032,3,63.21,7.38
OL01974,ORD0633,PROD0025,3,63.25,6.22
OL01975,ORD0634,PROD0055,1,77.81,3.36
OL01976,ORD0635,PROD0024,1,96.07,0.78
OL01977,ORD0635,PROD0064,2,248.39,2.36
OL01978,ORD0635,PROD0064,1,248.39,5.58
OL01979,ORD0635,PROD0088,1,52.25,2.06
OL01980,ORD0636,PROD0041,3,113.6,0.7
OL01981,ORD0636,PROD0074,1,355.62,2.58
OL01982,ORD0637,PROD0021,3,20.67,9.78
OL01983,ORD0637,PROD0025,1,63.25,4.34
OL01984,ORD0638,PROD0004,2,475.82,0.51
OL01985,ORD0638,PROD0005,1,114.48,6.6
OL01986,ORD0639,PROD0064,3,248.39,8.52
OL01987,ORD0639,PROD0072,2,371.78,0.43
OL01988,ORD0639,PROD0100,3,106.38,3.77
OL01989,ORD0640,PROD0003,1,372.68,6.78
OL01990,ORD0641,PROD0047,3,393.73,0.63
OL01991,ORD0642,PROD0094,3,436.11,0.64
OL01992,ORD0642,PROD0081,2,149.56,3.51
OL01993,ORD0642,PROD0015,3,452.82,7.74
OL01994,ORD0643,PROD0053,1,411.23,1.68
OL01995,ORD0644,PROD0082,2,319.48,4.76
OL01996,ORD0644,PROD0076,2,269.77,5.48
OL01997,ORD0644,PROD0001,1,171.4,2.38
OL01998,ORD0644,PROD0018,1,162.37,8.09
OL01999,ORD0644,PROD0020,2,457.06,5.58
OL02000,ORD0645,PROD0063,2,279.62,3.67
OL02001,ORD0646,PROD0098,2,369.3,4.01
OL02002,ORD0646,PROD0011,1,316.01,0.09
OL02003,ORD0647,PROD0017,1,490.18,3.51
OL02004,ORD0647,PROD0043,1,178.58,0.07
OL02005,ORD0647,PROD0006,3,119.01,1.47
OL02006,ORD0648,PROD0051,3,239.56,1.34
OL02007,ORD0648,PROD0020,1,457.06,8.66
OL02008,ORD0648,PROD0064,2,248.39,2.44
OL02009,ORD0648,PROD0022,1,27.33,6.39
OL02010,ORD0648,PROD0012,1,370.24,5.57
OL02011,ORD0649,PROD0049,1,313.11,8.89
OL02012,ORD0649,PROD0032,3,63.21,7.59
OL02013,ORD0650,PROD0053,2,411.23,8.87
OL02014,ORD0650,PROD0004,2,475.82,1.78
OL02015,ORD0650,PROD0097,1,126.73,5.46
OL02016,ORD0651,PROD0047,3,393.73,5.56
OL02017,ORD0652,PROD0091,3,152.69,0.3
OL02018,ORD0652,PROD0042,2,222.29,4.5
OL02019,ORD0652,PROD0043,1,178.58,5.84
OL02020,ORD0652,PROD0053,2,411.23,2.76
OL02021,ORD0652,PROD0098,1,369.3,1.41
OL02022,ORD0653,PROD0055,3,77.81,6.93
OL02023,ORD0653,PROD0064,2,248.39,9.52
OL02024,ORD0654,PROD0085,2,34.23,3.51
OL02025,ORD0654,PROD0090,1,40.65,0.74
OL02026,ORD0654,PROD0008,1,28.33,6.11
OL02027,ORD0654,PROD0091,1,152.69,0.66
OL02028,ORD0654,PROD0094,3,436.11,3.64
OL02029,ORD0655,PROD0094,1,436.11,5.93
OL02030,ORD0655,PROD0023,1,464.44,0.64
OL02031,ORD0655,PROD0004,2,475.82,6.32
OL02032,ORD0655,PROD0097,1,126.73,3.32
OL02033,ORD0655,PROD0097,1,126.73,5.05
OL02034,ORD0656,PROD0096,3,374.57,9.1
OL02035,ORD0656,PROD0006,3,119.01,4.3
OL02036,ORD0656,PROD0018,3,162.37,5.39
OL02037,ORD0656,PROD0080,3,142.45,6.71
OL02038,ORD0656,PROD0018,1,162.37,3.91
OL02039,ORD0657,PROD0062,3,306.07,8.07
OL02040,ORD0657,PROD0013,1,431.52,3.22
OL02041,ORD0657,PROD0084,1,414.25,5.04
OL02042,ORD0657,PROD0019,2,344.43,2.56
OL02043,ORD0657,PROD0030,3,86.64,5.05
OL02044,ORD0658,PROD0043,3,178.58,2.57
OL02045,ORD0658,PROD0064,1,248.39,8.86
OL02046,ORD0658,PROD0042,1,222.29,3.66
OL02047,ORD0658,PROD0031,1,213.8,9.97
OL02048,ORD0658,PROD0047,1,393.73,0.07
OL02049,ORD0659,PROD0062,1,306.07,4.91
OL02050,ORD0659,PROD0053,2,411.23,5.68
OL02051,ORD0660,PROD0060,3,297.18,7.08
OL02052,ORD0660,PROD0060,2,297.18,0.1
OL02053,ORD0660,PROD0094,1,436.11,3.68
OL02054,ORD0660,PROD0022,1,27.33,7.63
OL02055,ORD0661,PROD0061,1,276.41,6.34
OL02056,ORD0661,PROD0037,2,481.7,9.18
OL02057,ORD0661,PROD0003,2,372.68,9.82
OL02058,ORD0661,PROD0055,2,77.81,6.5
OL02059,ORD0661,PROD0044,2,92.08,1.51
OL02060,ORD0662,PROD0099,3,172.2,0.33
OL02061,ORD0662,PROD0095,3,89.2,2.07
OL02062,ORD0663,PROD0038,2,457.03,5.38
OL02063,ORD0663,PROD0016,1,141.83,0.65
OL02064,ORD0663,PROD0075,2,163.81,9.66
OL02065,ORD0663,PROD0006,2,119.01,0.79
OL02066,ORD0663,PROD0072,1,371.78,7.5
OL02067,ORD0664,PROD0042,1,222.29,9.3
